"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than 10.0 percent","Margin of Error!!Total!!Less than 10.0 percent","Estimate!!Total!!10.0 to 14.9 percent","Margin of Error!!Total!!10.0 to 14.9 percent","Estimate!!Total!!15.0 to 19.9 percent","Margin of Error!!Total!!15.0 to 19.9 percent","Estimate!!Total!!20.0 to 24.9 percent","Margin of Error!!Total!!20.0 to 24.9 percent","Estimate!!Total!!25.0 to 29.9 percent","Margin of Error!!Total!!25.0 to 29.9 percent","Estimate!!Total!!30.0 to 34.9 percent","Margin of Error!!Total!!30.0 to 34.9 percent","Estimate!!Total!!35.0 to 39.9 percent","Margin of Error!!Total!!35.0 to 39.9 percent","Estimate!!Total!!40.0 to 49.9 percent","Margin of Error!!Total!!40.0 to 49.9 percent","Estimate!!Total!!50.0 percent or more","Margin of Error!!Total!!50.0 percent or more","Estimate!!Total!!Not computed","Margin of Error!!Total!!Not computed"
"1400000US36081066000","Census Tract 660, Queens County, New York","199","88","5","14","24","38","22","37","24","27","11","17","84","65","0","11","0","11","29","34","0","11"
"1400000US36081066100","Census Tract 661, Queens County, New York","172","48","0","11","10","10","11","18","20","28","37","35","22","27","6","9","0","11","33","21","33","28"
"1400000US36081066300","Census Tract 663, Queens County, New York","155","62","0","11","30","27","0","11","20","15","0","11","22","34","5","8","0","11","30","33","48","30"
"1400000US36081066400","Census Tract 664, Queens County, New York","1528","232","37","59","113","89","174","106","276","127","271","140","82","81","16","26","114","82","412","176","33","54"
"1400000US36081066501","Census Tract 665.01, Queens County, New York","424","138","24","39","98","75","53","39","11","16","10","16","53","54","60","57","39","52","67","67","9","14"
"1400000US36081066701","Census Tract 667.01, Queens County, New York","394","102","0","11","19","21","0","11","10","16","33","39","30","41","52","53","61","45","147","82","42","35"
"1400000US36081066900","Census Tract 669, Queens County, New York","208","49","0","11","15","13","12","13","9","10","18","21","20","20","29","27","35","32","49","29","21","21"
"1400000US36081067100","Census Tract 671, Queens County, New York","60","28","4","6","0","11","0","11","0","11","7","10","0","11","6","11","5","7","13","16","25","18"
"1400000US36081067700","Census Tract 677, Queens County, New York","140","49","13","10","32","35","13","14","11","12","27","26","0","11","6","8","11","12","8","12","19","14"
"1400000US36081067900","Census Tract 679, Queens County, New York","1220","111","49","35","79","57","158","74","81","54","167","97","115","57","99","58","68","51","292","110","112","60"
"1400000US36081068000","Census Tract 680, Queens County, New York","416","118","25","39","39","40","31","39","66","55","31","22","124","86","0","16","0","16","39","34","61","59"
"1400000US36081068200","Census Tract 682, Queens County, New York","107","37","4","7","0","11","9","12","19","19","9","12","8","14","8","12","4","7","46","26","0","11"
"1400000US36081068300","Census Tract 683, Queens County, New York","951","117","0","11","35","27","125","60","115","57","65","50","8","12","90","68","150","86","324","108","39","43"
"1400000US36081068700","Census Tract 687, Queens County, New York","1087","148","18","20","81","60","162","76","81","53","191","91","54","37","102","62","141","66","216","88","41","53"
"1400000US36081069000","Census Tract 690, Queens County, New York","526","106","0","11","26","24","47","40","51","45","64","52","69","52","33","38","26","32","191","81","19","31"
"1400000US36081069300","Census Tract 693, Queens County, New York","928","81","63","46","51","39","65","42","133","76","20","18","83","46","4","8","180","71","295","94","34","42"
"1400000US36081069400","Census Tract 694, Queens County, New York","444","97","0","11","0","11","32","36","141","59","97","70","28","33","19","21","32","30","95","59","0","11"
"1400000US36081069500","Census Tract 695, Queens County, New York","476","62","5","8","27","17","72","35","15","11","62","36","13","9","83","51","35","26","156","53","8","11"
"1400000US36081069701","Census Tract 697.01, Queens County, New York","1511","126","88","61","197","92","198","99","184","74","82","46","82","44","85","60","63","42","463","113","69","55"
"1400000US36081069702","Census Tract 697.02, Queens County, New York","518","115","26","25","18","20","46","42","57","34","10","19","27","24","31","50","112","82","164","68","27","23"
"1400000US36081070300","Census Tract 703, Queens County, New York","206","57","6","8","11","9","32","21","7","10","28","30","0","11","6","9","53","36","36","34","27","27"
"1400000US36081070700","Census Tract 707, Queens County, New York","217","54","7","8","14","16","20","15","13","20","62","34","17","18","0","11","27","29","37","26","20","20"
"1400000US36081070900","Census Tract 709, Queens County, New York","403","79","0","11","43","29","54","31","51","52","64","40","12","16","0","11","47","42","64","43","68","60"
"1400000US36081071100","Census Tract 711, Queens County, New York","1156","243","0","16","148","104","76","58","84","58","191","84","61","49","32","35","100","90","385","187","79","83"
"1400000US36081071303","Census Tract 713.03, Queens County, New York","1809","180","79","57","383","148","197","113","271","152","188","103","113","85","103","101","62","55","339","146","74","84"
"1400000US36081071304","Census Tract 713.04, Queens County, New York","2126","214","182","123","201","115","106","83","244","148","103","65","212","114","218","146","103","65","647","178","110","106"
"1400000US36081071305","Census Tract 713.05, Queens County, New York","1918","200","54","43","137","78","203","108","234","128","183","139","145","90","93","83","288","108","535","130","46","74"
"1400000US36081071306","Census Tract 713.06, Queens County, New York","2119","178","89","101","142","79","287","127","284","141","225","86","147","127","130","92","260","159","404","138","151","110"
"1400000US36081071600","Census Tract 716, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081071701","Census Tract 717.01, Queens County, New York","1433","216","14","28","200","125","260","112","164","115","109","81","16","26","26","28","64","44","544","191","36","45"
"1400000US36081071702","Census Tract 717.02, Queens County, New York","824","140","71","63","16","18","26","24","58","48","82","78","6","12","38","31","92","79","309","119","126","96"
"1400000US36081071900","Census Tract 719, Queens County, New York","702","73","25","31","40","34","70","46","59","46","23","17","15","18","27","30","95","54","288","77","60","45"
"1400000US36081072100","Census Tract 721, Queens County, New York","981","181","56","70","103","77","91","77","121","92","101","83","38","29","11","18","58","56","314","125","88","90"
"1400000US36081072300","Census Tract 723, Queens County, New York","80","33","7","11","0","11","22","18","0","11","20","16","0","11","0","11","13","14","0","11","18","16"
"1400000US36081072900","Census Tract 729, Queens County, New York","89","39","0","11","5","8","0","11","15","16","30","30","9","10","0","11","0","11","5","9","25","24"
"1400000US36081073100","Census Tract 731, Queens County, New York","142","45","5","7","9","9","14","11","23","24","22","18","27","19","4","7","5","7","17","22","16","22"
"1400000US36081073700","Census Tract 737, Queens County, New York","656","95","43","33","31","21","112","53","72","47","78","41","19","32","36","30","24","24","224","74","17","18"
"1400000US36081073900","Census Tract 739, Queens County, New York","1457","155","49","34","278","114","118","67","155","99","129","79","205","111","79","66","74","59","305","103","65","50"
"1400000US36081074100","Census Tract 741, Queens County, New York","581","113","7","11","33","25","50","46","92","57","50","27","70","54","31","38","23","22","184","81","41","58"
"1400000US36081074300","Census Tract 743, Queens County, New York","810","140","16","18","45","28","83","59","38","30","50","40","100","69","50","51","126","60","252","84","50","35"
"1400000US36081074500","Census Tract 745, Queens County, New York","1267","115","66","39","118","71","204","111","128","86","93","57","140","64","106","64","116","75","280","93","16","19"
"1400000US36081074700","Census Tract 747, Queens County, New York","725","112","0","11","33","40","98","63","82","74","53","55","41","49","122","79","102","64","186","86","8","12"
"1400000US36081074900","Census Tract 749, Queens County, New York","112","52","13","13","45","39","3","6","6","9","13","14","0","11","0","11","4","6","28","34","0","11"
"1400000US36081075701","Census Tract 757.01, Queens County, New York","1291","220","27","40","87","86","269","114","64","52","86","74","90","58","108","89","85","69","411","154","64","92"
"1400000US36081075702","Census Tract 757.02, Queens County, New York","748","130","49","78","60","44","101","56","40","29","94","65","53","48","55","45","16","27","248","108","32","25"
"1400000US36081076901","Census Tract 769.01, Queens County, New York","984","176","49","53","91","62","122","71","90","57","195","119","74","60","41","47","47","43","248","107","27","35"
"1400000US36081076902","Census Tract 769.02, Queens County, New York","494","56","7","10","27","22","65","33","81","40","55","35","37","22","23","22","17","17","154","47","28","27"
"1400000US36081077300","Census Tract 773, Queens County, New York","444","93","0","11","73","51","67","42","65","41","39","27","46","51","0","11","10","15","128","66","16","18"
"1400000US36081077500","Census Tract 775, Queens County, New York","670","96","19","23","33","29","53","37","139","64","32","53","32","31","42","34","55","50","189","89","76","62"
"1400000US36081077902","Census Tract 779.02, Queens County, New York","544","122","0","16","78","47","24","21","65","49","45","51","23","21","40","43","40","40","163","76","66","56"
"1400000US36081077903","Census Tract 779.03, Queens County, New York","516","100","18","20","38","32","67","51","53","48","42","44","11","17","25","30","115","78","106","56","41","45"
"1400000US36081077904","Census Tract 779.04, Queens County, New York","1037","187","13","21","51","53","99","93","126","102","83","69","64","62","102","101","70","76","354","130","75","72"
"1400000US36081077905","Census Tract 779.05, Queens County, New York","271","85","0","11","0","11","24","26","20","21","12","19","32","52","49","60","32","35","102","51","0","11"
"1400000US36081077906","Census Tract 779.06, Queens County, New York","510","97","0","11","37","26","30","35","65","52","107","68","16","24","44","39","36","34","157","75","18","20"
"1400000US36081077907","Census Tract 779.07, Queens County, New York","708","94","41","39","79","53","7","13","46","54","72","66","82","59","51","54","74","43","256","85","0","11"
"1400000US36081077908","Census Tract 779.08, Queens County, New York","1207","108","0","11","61","44","88","61","138","77","45","36","188","99","11","20","253","131","420","132","3","13"
"1400000US36081078800","Census Tract 788, Queens County, New York","143","58","0","11","17","26","17","17","0","11","10","12","19","29","19","29","0","11","55","44","6","9"
"1400000US36081079000","Census Tract 790, Queens County, New York","351","55","12","19","0","11","85","52","17","19","14","21","33","28","24","19","30","25","112","50","24","23"
"1400000US36081079200","Census Tract 792, Queens County, New York","226","62","5","8","0","11","44","35","40","27","19","23","39","32","0","11","12","13","47","32","20","16"
"1400000US36081079300","Census Tract 793, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081079701","Census Tract 797.01, Queens County, New York","2144","181","116","77","210","109","117","90","266","144","76","56","64","66","109","92","184","108","760","222","242","125"
"1400000US36081079702","Census Tract 797.02, Queens County, New York","1294","131","46","52","58","46","97","62","86","58","95","66","80","62","80","58","54","44","459","113","239","104"
"1400000US36081079900","Census Tract 799, Queens County, New York","584","107","0","11","30","29","55","51","103","45","32","35","8","13","8","12","105","72","162","79","81","52"
"1400000US36081080301","Census Tract 803.01, Queens County, New York","697","107","22","22","12","18","77","57","38","43","75","47","56","47","125","72","74","52","197","82","21","34"
"1400000US36081080302","Census Tract 803.02, Queens County, New York","389","109","26","39","14","19","23","31","52","56","45","49","29","45","0","11","25","22","85","69","90","70"
"1400000US36081080900","Census Tract 809, Queens County, New York","1065","216","140","155","148","186","24","27","105","78","121","103","216","216","14","22","28","31","175","113","94","73"
"1400000US36081081400","Census Tract 814, Queens County, New York","249","112","21","31","27","45","31","49","11","16","0","11","32","43","0","11","36","42","91","67","0","11"
"1400000US36081081800","Census Tract 818, Queens County, New York","379","113","0","11","46","44","38","43","17","28","68","75","68","52","0","11","42","38","78","59","22","21"
